/Users/benny2168/Library/CloudStorage/SynologyDrive-MS-Personal/Antigravity/PCO to MailChimp/.venv/lib/python3.9/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118896964"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902389",
        "html": "https://people.planningcenteronline.com/people/118896964?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902391",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118896969"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902391",
        "html": "https://people.planningcenteronline.com/people/118896969?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902395",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118896982"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902395",
        "html": "https://people.planningcenteronline.com/people/118896982?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902396",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118896983"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902396",
        "html": "https://people.planningcenteronline.com/people/118896983?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902401",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118896990"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902401",
        "html": "https://people.planningcenteronline.com/people/118896990?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902404",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118896996"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902404",
        "html": "https://people.planningcenteronline.com/people/118896996?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902406",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118896999"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902406",
        "html": "https://people.planningcenteronline.com/people/118896999?list_id=2552744"
      }
    }
  ],
  "included": [],
  "meta": {
    "total_count": 243,
    "count": 25,
    "prev": {
      "offset": 25
    },
    "next": {
      "offset": 75
    },
    "can_order_by": [
      "created_at",
      "updated_at"
    ],
    "parent": {
      "id": "2552744",
      "type": "List"
    }
  }
}
Fetching PC list results from https://api.planningcenteronline.com/people/v2/lists/2552744/list_results?offset=75
Starting new HTTPS connection (1): api.planningcenteronline.com:443
127.0.0.1 - - [23/Mar/2026 01:01:43] "GET /api/logs/sync_20260323_010142.log HTTP/1.1" 200 -
127.0.0.1 - - [23/Mar/2026 01:01:43] "GET /api/logs/sync_20260323_010142.log HTTP/1.1" 200 -
https://api.planningcenteronline.com:443 "GET /people/v2/lists/2552744/list_results?offset=75 HTTP/1.1" 200 11253
Raw PC List Response:
{
  "links": {
    "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results?offset=75",
    "prev": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results?offset=50",
    "next": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results?offset=100"
  },
  "data": [
    {
      "type": "ListResult",
      "id": "1396902410",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897008"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902410",
        "html": "https://people.planningcenteronline.com/people/118897008?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902413",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897012"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902413",
        "html": "https://people.planningcenteronline.com/people/118897012?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902417",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897017"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902417",
        "html": "https://people.planningcenteronline.com/people/118897017?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902418",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897021"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902418",
        "html": "https://people.planningcenteronline.com/people/118897021?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902422",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897028"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902422",
        "html": "https://people.planningcenteronline.com/people/118897028?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902423",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897029"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902423",
        "html": "https://people.planningcenteronline.com/people/118897029?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902427",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897034"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902427",
        "html": "https://people.planningcenteronline.com/people/118897034?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902428",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897035"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902428",
        "html": "https://people.planningcenteronline.com/people/118897035?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902431",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897043"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902431",
        "html": "https://people.planningcenteronline.com/people/118897043?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902433",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897046"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902433",
        "html": "https://people.planningcenteronline.com/people/118897046?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902436",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897049"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902436",
        "html": "https://people.planningcenteronline.com/people/118897049?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902438",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897052"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902438",
        "html": "https://people.planningcenteronline.com/people/118897052?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902439",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897053"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902439",
        "html": "https://people.planningcenteronline.com/people/118897053?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902441",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897057"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902441",
        "html": "https://people.planningcenteronline.com/people/118897057?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902447",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897065"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902447",
        "html": "https://people.planningcenteronline.com/people/118897065?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902452",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897077"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902452",
        "html": "https://people.planningcenteronline.com/people/118897077?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902453",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897078"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902453",
        "html": "https://people.planningcenteronline.com/people/118897078?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902455",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897083"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902455",
        "html": "https://people.planningcenteronline.com/people/118897083?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902458",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897088"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902458",
        "html": "https://people.planningcenteronline.com/people/118897088?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902464",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897097"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902464",
        "html": "https://people.planningcenteronline.com/people/118897097?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902468",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897107"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902468",
        "html": "https://people.planningcenteronline.com/people/118897107?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902469",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897109"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902469",
        "html": "https://people.planningcenteronline.com/people/118897109?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902471",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897115"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902471",
        "html": "https://people.planningcenteronline.com/people/118897115?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902476",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897126"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902476",
        "html": "https://people.planningcenteronline.com/people/118897126?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902477",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897131"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902477",
        "html": "https://people.planningcenteronline.com/people/118897131?list_id=2552744"
      }
    }
  ],
  "included": [],
  "meta": {
    "total_count": 243,
    "count": 25,
    "prev": {
      "offset": 50
    },
    "next": {
      "offset": 100
    },
    "can_order_by": [
      "created_at",
      "updated_at"
    ],
    "parent": {
      "id": "2552744",
      "type": "List"
    }
  }
}
Fetching PC list results from https://api.planningcenteronline.com/people/v2/lists/2552744/list_results?offset=100
Starting new HTTPS connection (1): api.planningcenteronline.com:443
https://api.planningcenteronline.com:443 "GET /people/v2/lists/2552744/list_results?offset=100 HTTP/1.1" 200 11254
Raw PC List Response:
{
  "links": {
    "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results?offset=100",
    "prev": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results?offset=75",
    "next": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results?offset=125"
  },
  "data": [
    {
      "type": "ListResult",
      "id": "1396902479",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897133"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902479",
        "html": "https://people.planningcenteronline.com/people/118897133?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902484",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897141"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902484",
        "html": "https://people.planningcenteronline.com/people/118897141?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902488",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897146"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902488",
        "html": "https://people.planningcenteronline.com/people/118897146?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902495",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897153"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902495",
        "html": "https://people.planningcenteronline.com/people/118897153?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902500",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897160"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902500",
        "html": "https://people.planningcenteronline.com/people/118897160?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902502",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897165"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902502",
        "html": "https://people.planningcenteronline.com/people/118897165?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902504",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897168"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902504",
        "html": "https://people.planningcenteronline.com/people/118897168?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902507",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897174"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902507",
        "html": "https://people.planningcenteronline.com/people/118897174?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902512",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897185"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902512",
        "html": "https://people.planningcenteronline.com/people/118897185?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902515",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897192"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902515",
        "html": "https://people.planningcenteronline.com/people/118897192?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902517",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897197"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902517",
        "html": "https://people.planningcenteronline.com/people/118897197?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902522",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897207"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902522",
        "html": "https://people.planningcenteronline.com/people/118897207?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902526",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897213"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902526",
        "html": "https://people.planningcenteronline.com/people/118897213?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902527",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897216"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902527",
        "html": "https://people.planningcenteronline.com/people/118897216?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902529",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897225"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902529",
        "html": "https://people.planningcenteronline.com/people/118897225?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902532",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897229"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902532",
        "html": "https://people.planningcenteronline.com/people/118897229?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902533",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897231"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902533",
        "html": "https://people.planningcenteronline.com/people/118897231?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902535",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897233"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902535",
        "html": "https://people.planningcenteronline.com/people/118897233?list_id=2552744"
      }
    },
    {
      "type": "ListResult",
      "id": "1396902536",
      "attributes": {
        "created_at": "2023-05-04T02:09:19Z",
        "updated_at": "2023-05-04T02:09:19Z"
      },
      "relationships": {
        "person": {
          "data": {
            "type": "Person",
            "id": "118897238"
          }
        },
        "list": {
          "data": {
            "type": "List",
            "id": "2552744"
          }
        }
      },
      "links": {
        "self": "https://api.planningcenteronline.com/people/v2/lists/2552744/list_results/1396902536",
